5,41992
2,42180
3,42180
6,42180
2,42367
3,42367
4,42555
5,42555
4,42742
5,42742
1,42742
2,42930
3,42930
2,43117
3,43117
4,43305
3,43398
5,43492
2,43586
4,43680
5,43680
4,43867
5,43867
6,44055
2,44055
3,44055
2,44242
3,44242
4,44430
5,44430
1,44617
4,44617
5,44617
2,44805
3,44805
2,44992
3,44992
6,45180
4,45180
5,45180
4,45367
5,45367
2,45555
3,45555
1,45742
2,45742
3,45742
1,45930
2,45930
3,45930
4,45930
5,45930
6,45930
3,46680
4,46773
2,46867
5,46961
1,47055
6,47148
2,47242
5,47336
3,47430
4,47523
2,47617
5,47711
1,47805
6,47898
2,47992
5,48086
3,48180
4,48273
2,48367
5,48461
1,48555
6,48648
2,48742
5,48836
3,48930
5,49680
4,49726
2,49773
3,49820
5,49867
4,49914
2,49961
3,50008
5,50055
4,50101
2,50148
3,50195
5,50242
4,50289
2,50336
3,50383
6,50430
5,50476
1,50523
2,50570
6,50617
5,50664
1,50711
2,50758
6,50805
5,50851
1,50898
2,50945
6,50992
5,51039
1,51086
2,51133
4,51180
2,51555
3,51555
4,51930
5,51930
6,51930
3,52305
4,52305
1,52305
2,52305
3,52680
2,52680
6,53055
4,53430
5,53430
3,53476
2,53523
1,53570
2,53617
3,53664
4,53711
5,53758
6,53805
5,53851
4,53898
3,53945
2,53992
1,54039
2,54086
3,54133
4,54180
5,54226
6,54273
5,54320
4,54367
3,54414
2,54461
1,54508
2,54555
3,54601
4,54648
5,54695
6,54742
5,54789
4,54836
3,54883
2,54930
1,54976
2,55023
3,55070
4,55117
5,55164
6,55211
5,55258
4,55305
3,55351
2,55398
1,55445
2,55492
3,55539
4,55586
5,55633
2,55680
3,55680
4,55773
2,55867
3,55867
4,56055
5,56055
3,56148
4,56242
5,56242
1,56430
2,56430
4,56523
1,56617
2,56617
6,56805
5,56805
3,56898
5,56992
6,56992
1,57180
2,57180
3,57180
6,57273
5,57367
4,57461
2,57555
3,57555
6,57648
5,57742
4,57836
2,57930
3,57930
6,58023
5,58117
4,58211
2,58305
3,58305
6,58398
5,58492
4,58586
2,58680
3,58680
6,58773
5,58867
4,58961
2,59055
3,59055
6,59148
5,59242
4,59336
2,59430
3,59430
6,59523
5,59617
4,59711
2,59805
3,59805
4,59898
2,59992
3,59992
4,60086
2,60180
3,60180
6,60273
5,60367
4,60461
2,60555
3,60555
6,60648
5,60742
4,60836
2,60930
3,60930
6,61023
5,61117
4,61211
2,61305
3,61305
1,61305
6,61398
5,61492
4,61586
3,61680
2,61680
2,61961
3,61961
2,62242
3,62242
5,62336
4,62383
2,62430
3,62430
4,62711
5,62711
1,63180
2,63180
3,63180
6,63273
5,63367
4,63461
1,63555
2,63555
3,63555
6,63648
5,63742
4,63836
1,63930
2,63930
3,63930
6,64023
5,64117
4,64211
1,64305
2,64305
3,64305
6,64398
5,64492
4,64586
1,64680
3,64680
2,64680
6,64773
5,64867
4,64961
1,65055
2,65055
3,65055
6,65148
5,65242
4,65336
1,65430
2,65430
3,65430
6,65523
5,65617
4,65711
1,65805
2,65805
3,65805
5,66086
4,66133
1,66180
2,66180
3,66180
6,66273
5,66367
4,66461
1,66555
2,66555
3,66555
6,66648
5,66742
4,66836
1,66930
2,66930
3,66930
6,67023
5,67117
4,67211
1,67305
2,67305
3,67305
1,67492
3,67492
2,67492
4,67680
5,67680
4,68055
5,68055
4,68430
5,68430
4,68805
6,68805
1,68992
3,68992
4,69180
5,69180
6,69180
1,69555
2,69601
3,69648
1,69742
2,69789
3,69836
4,69930
5,69930
3,70305
4,70398
5,70398
2,70586
3,70586
6,70680
5,70726
4,70773
6,70820
5,70867
4,70914
4,71055
5,71055
4,71430
5,71430
6,71805
5,71851
4,71898
3,71945
2,71992
1,72039
2,72180
3,72226
4,72273
2,72461
4,72555
5,72601
6,72648
2,72742
3,72836
6,72930
5,72976
4,73023
6,73117
5,73164
4,73211
2,73398
6,73492
5,73539
4,73586
1,73680
2,73726
3,73773
2,73961
6,74055
5,74101
4,74148
6,74195
5,74242
4,74289
3,74430
4,74523
5,74617
4,74711
5,74805
6,74898
5,74992
4,75086
2,75180
3,75180
2,75555
3,75555
5,75742
2,75930
3,75930
6,76117
2,76305
3,76305
5,76305
2,76680
3,76680
4,76680
5,76867
2,77055
3,77055
6,77055
2,77430
3,77430
5,77430
4,77617
2,77805
3,77805
5,77805
6,77805
1,78180
2,78180
4,78180
5,78180
3,78367
4,78555
5,78742
1,78930
2,79023
3,79117
4,79211
3,79305
4,79398
5,79492
6,79586
4,79680
5,79680
2,79680
2,79867
3,79867
5,79867
4,80055
5,80055
2,80055
2,80242
3,80242
5,80242
4,80430
3,80523
2,80617
3,80711
4,80805
5,80805
2,81930
4,82305
5,82867
6,82961
5,83055
4,83242
3,83430
2,83617
1,83805
2,83992
1,84180
3,84367
5,84555
6,84742
5,85117
4,85492
3,85867
4,85961
3,86055
2,86242
1,86430
2,86617
3,86711
2,86805
1,86992
2,87930
4,88305
5,88867
6,88961
5,89055
4,89242
5,89430
4,89617
3,89805
5,89992
4,90180
3,90367
4,90461
3,90555
6,90742
5,91117
4,91492
2,91867
3,91961
2,92055
3,92242
4,92617
5,92711
6,92805
5,92992
2,93180
3,93180
4,93273
5,93273
2,93461
3,93461
4,93555
5,93555
2,93742
3,93742
6,93930
2,94305
3,94398
4,94492
5,94586
6,94680
5,94726
4,94773
3,94961
4,95055
3,95242
6,95430
5,95476
4,95523
3,95711
4,95805
3,95992
4,96180
5,96180
2,96273
3,96273
4,96461
5,96461
2,96555
3,96555
4,96742
5,96742
1,96930
6,97305
5,97351
4,97398
3,97445
2,97492
1,97539
2,97586
3,97633
4,97680
5,97726
6,97773
5,97820
4,97867
3,97914
2,97961
1,98008
2,98055
3,98101
4,98148
5,98195
6,98242
5,98289
4,98336
3,98383
2,98430
1,98476
2,98523
3,98570
4,98617
5,98664
6,98711
5,98758
4,98805
3,98851
2,98898
1,98945
2,98992
3,99039
4,99086
5,99133
2,99180
3,99180
4,99273
5,99273
2,99461
3,99461
4,99555
5,99555
2,99742
3,99742
6,99930
2,100305
3,100398
4,100492
5,100586
6,100680
5,100726
4,100773
3,100961
4,101055
5,101101
6,101148
3,101242
2,101289
1,101336
6,101430
5,101476
4,101523
3,101711
4,101805
5,101851
6,101898
3,101992
2,102039
1,102086
4,102180
5,102180
2,102273
3,102273
4,102461
5,102461
2,102555
3,102555
4,102742
5,102742
6,103305
5,103351
4,103398
3,103445
2,103492
1,103539
2,103586
3,103633
5,103680
6,103773
5,103867
6,103961
3,104055
4,104148
3,104242
4,104336
1,104430
2,104523
1,104617
2,104711
4,104805
5,104805
3,104898
4,104992
5,104992
2,105180
3,105180
2,105367
3,105367
4,105555
6,105555
5,105555
4,105742
5,105742
2,105930
3,105930
2,106117
3,106117
1,106117
4,106305
5,106305
4,106492
5,106492
2,106680
3,106680
6,106680
2,106867
3,106867
4,107055
5,107055
4,107242
5,107242
1,107242
2,107430
3,107430
2,107617
3,107617
4,107805
3,107898
5,107992
2,108086
4,108180
5,108180
4,108367
5,108367
6,108555
2,108555
3,108555
2,108742
3,108742
4,108930
5,108930
1,109117
4,109117
5,109117
2,109305
3,109305
2,109492
3,109492
4,109680
3,109867
5,110055
2,110242
4,110430
5,110476
4,110523
3,110570
2,110617
3,110711
4,110805
5,110898
4,111180
3,111273
5,111367
2,111461
6,111555
1,111648
5,111742
2,111836
4,111930
3,112023
5,112117
2,112211
6,112305
1,112398
5,112492
2,112586
4,112680
3,112773
5,112867
2,112961
6,113055
1,113148
5,113242
2,113336
4,113430
5,113617
4,113711
2,113805
5,114180
4,114226
2,114273
3,114320
5,114367
4,114414
2,114461
3,114508
5,114555
4,114601
2,114648
3,114695
5,114742
4,114789
2,114836
3,114883
6,114930
5,114976
1,115023
2,115070
6,115117
5,115164
1,115211
2,115258
6,115305
5,115351
1,115398
2,115445
6,115492
5,115539
1,115586
2,115633
4,115680
2,116055
3,116055
4,116430
5,116430
6,116430
3,116805
4,116805
1,116805
2,116805
2,117180
3,117367
4,117555
5,117742
2,117930
3,118117
4,118305
5,118492
3,118680
4,118773
3,118867
4,118914
5,118961
6,119008
1,119055
2,119101
3,119148
4,119195
6,119242
5,119289
4,119336
3,119383
1,119430
2,119430
5,119617
6,119617
3,119805
4,119805
2,120180
3,120273
4,120367
5,120461
2,120555
3,120648
4,120742
5,120836
2,120930
3,120930
6,121305
5,121351
4,121398
3,121445
5,121492
4,121539
3,121586
2,121633
4,121680
3,121726
2,121773
1,121820
5,121867
4,121914
3,121961
2,122008
6,122055
5,122101
4,122148
3,122195
5,122242
4,122289
3,122336
2,122383
4,122430
3,122476
2,122523
1,122570
5,122617
4,122664
3,122711
2,122758
6,122805
5,122851
4,122898
3,122945
5,122992
4,123039
3,123086
2,123133
1,123180
2,123226
3,123273
4,123320
2,123367
3,123414
4,123461
5,123508
3,123555
4,123601
5,123648
6,123695
2,123742
3,123789
4,123836
5,123883
2,123930
3,123930
1,124305
2,124351
3,124398
4,124445
5,124492
6,124539
1,124586
2,124633
3,124680
4,124726
5,124773
6,124820
1,124867
2,124914
3,124961
4,125008
5,125055
6,125101
1,125148
2,125195
3,125242
4,125289
5,125336
6,125383
2,125430
3,125430
2,126180
3,126180
4,126555
5,126648
6,126742
6,126836
2,126930
3,126930
4,127117
5,127305
4,127351
2,127398
3,127445
5,127492
4,127539
2,127586
3,127633
5,127680
4,127726
2,127773
3,127820
5,127867
4,127914
2,127961
3,128008
5,128055
4,128101
2,128148
3,128195
5,128242
4,128289
2,128336
3,128383
2,128430
3,128476
4,128523
5,128570
2,128617
3,128664
4,128711
5,128758
2,128805
3,128851
4,128898
5,128945
2,128992
3,129039
4,129086
3,129133
5,129180
4,129226
3,129273
2,129320
5,129367
4,129414
3,129461
2,129508
5,129555
4,129601
3,129648
2,129695
5,129742
4,129789
3,129836
2,129883
4,129930
5,129930
6,130117
5,130164
4,130211
2,130305
3,130305
2,130680
3,130680
3,131055
4,131148
3,131242
4,131336
6,131430
5,131476
4,131523
3,131570
1,131617
2,131664
3,131711
4,131758
2,131805
5,131898
2,131992
5,132086
2,132180
3,132180
4,132555
5,132930
5,133023
5,133117
6,133305
4,133680
3,134055
4,134242
3,134336
6,134617
5,134664
4,134711
2,134805
3,134992
2,135086
4,135180
5,135180
3,135555
2,135930
2,136023
2,136117
1,136305
4,136680
5,136680
3,136867
4,136961
2,137055
3,137055
4,137242
3,137336
4,137430
5,137430
3,137617
4,137711
2,137805
3,137805
4,137992
3,138086
4,138180
5,138180
2,138555
3,138555
4,138930
5,138930
2,139305
3,139305
2,139398
3,139398
4,139680
5,139680
4,140055
5,140055
4,140242
5,140242
4,140430
5,140430
3,140617
4,140805
4,141180
5,141180
3,141273
4,141367
5,141367
2,141461
4,141555
5,141555
3,141648
4,141742
5,141742
2,141836
4,141930
5,141930
3,142023
4,142117
5,142117
2,142211
4,142305
5,142305
3,142398
4,142492
5,142492
2,142586
4,142867
3,143055
4,143242
5,143242
2,143430
3,143430
4,143617
5,143617
6,143617
1,143805
2,143805
3,143805
1,144180
2,144180
3,144180
4,144180
5,144180
6,144180
